Section,Customer,Customer Code,Brand,Product Supergroup,Product Group,Product Subgroup,Line,Year,Variance Fixed Cost PLN
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Nowy Styl,Softseating,Softseating,Sofy i sofy modułowe,Club,2025,0
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Nowy Styl,Softseating,Softseating,Sofy i sofy modułowe,Granite,2025,1
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Nowy Styl,Softseating,Softseating,Sofy i sofy modułowe,Magnes II,2025,1
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Pozostałe,Pozostałe,Komponenty i materiały,Elementy montażowe,Multiline komponenty,2024,0
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Pozostałe,Pozostałe,Komponenty i materiały,Kółka i stopki,Multiline komponenty,2024,3
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Pozostałe,Pozostałe,Komponenty i materiały,Kółka i stopki,Multiline komponenty,2025,-42
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Pozostałe,Pozostałe,Komponenty i materiały,Podłokietniki,Multiline komponenty,2024,1
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Pozostałe,Pozostałe,Komponenty i materiały,Podnośniki,Multiline komponenty,2024,0
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Pozostałe,Pozostałe,Komponenty i materiały,Podnośniki,Multiline komponenty,2025,0
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Pozostałe,Pozostałe,Komponenty i materiały,Siedziska,Multiline komponenty,2024,2
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Pozostałe,Pozostałe,Komponenty i materiały,Siedziska,Multiline komponenty,2025,-4
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Pozostałe,Pozostałe,Komponenty i materiały,Zagłówki,Multiline komponenty,2024,1
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Pozostałe,Pozostałe,Komponenty i materiały,Zagłówki,Multiline komponenty,2025,0
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Bizzi,2024,6
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,I-line,2024,227
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,I-line,2025,4
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Invitus,2024,17
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Jupiter,2025,1
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Linea,2024,18
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Neo,2025,0
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Offix,2025,0
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Perfect,2024,14
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Perfect,2025,0
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Sonata,2024,41
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Sonata,2025,2
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Stillo,2024,9
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,W03,2025,-69
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe specjalistyczne,Worker,2024,4
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Arioso,2024,5
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Beta,2024,24
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Elva,2024,39
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Iso,2024,37
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Iso,2025,8
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Loco II,2025,2
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Samba,2024,26
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Samba,2025,1
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Styl,2025,0
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Visa,2025,0
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Meble,Stoły i stoliki,Podstawy do stołów i stolików,Lena,2024,57
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Meble,Stoły i stoliki,Podstawy do stołów i stolików,Lena,2025,2
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Meble,Stoły i stoliki,Podstawy do stołów i stolików,Tiramisu,2025,0
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Pozostałe,Produkty uzupełniające,Wieszaki wolnostojące,Arizona,2024,3
NS PL Dealer,"P.W.""BOGMAR"" BOGDAN PAJDOWSKI",PL8520502605,Sohos by Nowy Styl,Pozostałe,Produkty uzupełniające,Wieszaki wolnostojące,Arizona,2025,1
NS PL Dealer,"P.W.""LAVISKA"" KATARZYNA LALAK",PL7131008201,Sohos by Nowy Styl,Krzesła,Ławki i taborety,Taborety,Chico,2024,12
NS PL Dealer,"P.W.""LAVISKA"" KATARZYNA LALAK",PL7131008201,Sohos by Nowy Styl,Meble,Stoły i stoliki,Stoły do spotkań składane,Rico,2024,58
NS PL Dealer,PAPIRUS ART. PIŚMIENNE I BIUROWE ROBERT KULETA,PL8341109972,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Nero,2024,0
NS PL Dealer,PAPIRUS ART. PIŚMIENNE I BIUROWE ROBERT KULETA,PL8341109972,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,W-42C,2024,-3
NS PL Dealer,PAPIRUS ART. PIŚMIENNE I BIUROWE ROBERT KULETA,PL8341109972,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,W-42C,2025,42
NS PL Dealer,PAPIRUS ART. PIŚMIENNE I BIUROWE ROBERT KULETA,PL8341109972,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Punkt,2025,6
NS PL Dealer,PAPIRUS ART. PIŚMIENNE I BIUROWE ROBERT KULETA,PL8341109972,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Iso,2024,0
NS PL Dealer,PAPIRUS ART. PIŚMIENNE I BIUROWE ROBERT KULETA,PL8341109972,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Iso,2025,5
NS PL Dealer,PAPIRUS ART. PIŚMIENNE I BIUROWE ROBERT KULETA,PL8341109972,Sohos by Nowy Styl,Pozostałe,Produkty uzupełniające,Wieszaki wolnostojące,Arizona,2024,0
NS PL Dealer,"PAPIRUS M.GÓRECKI, A.NOWICKI, J.KARYŚ SPÓŁKA JAWNA",PL5730304181,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Bravo,2024,8
NS PL Dealer,"PAPIRUS M.GÓRECKI, A.NOWICKI, J.KARYŚ SPÓŁKA JAWNA",PL5730304181,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Iso,2024,31
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2024,1
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2025,0
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,4ME,2024,0
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Cafe,2025,0
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Intrata,2024,-17
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Intrata,2025,9
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Leon,2024,-2
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Orlando,2025,4
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Souly,2025,23
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Taktik,2024,-2
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,W-42C,2024,-1
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,W-42C,2025,3
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,eModel 3.0,2025,4
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Pozostałe,Pozostałe,Komponenty i materiały,Kółka i stopki,Multiline komponenty,2024,0
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Iso,2024,-2
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Iso,2025,0
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Loco II,2025,0
NS PL Dealer,PAPIRUS PLUS PAWEŁ SPASIBIONEK,PL6731635354,Sohos by Nowy Styl,Pozostałe,Produkty uzupełniające,Wieszaki wolnostojące,Arizona,2025,0
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Intrata,2025,-4
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Leon,2024,-3
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Leon,2025,-12
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Navigo,2025,-4
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Taktik,2024,-7
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,eComo,2024,-5
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Sohos by Nowy Styl,Krzesła,Beam Seating,Beam Seating,Amigo,2025,-11
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Sohos by Nowy Styl,Krzesła,Beam Seating,Beam Seating,Iso,2025,-62
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Elovie,2025,-12
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,I-line,2024,-2
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,I-line,2025,-7
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Stillo,2024,-9
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Stillo,2025,-6
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,W03,2024,-209
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,W03,2025,-1
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Iso,2024,-14
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Iso,2025,-4
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Sohos by Nowy Styl,Pozostałe,Komponenty i materiały,Podłokietniki,Iso,2025,-17
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Sohos by Nowy Styl,Pozostałe,Produkty uzupełniające,Wieszaki wolnostojące,Arizona,2024,-5
NS PL Dealer,PARTNER PAPES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL6912050290,Sohos by Nowy Styl,Pozostałe,Produkty uzupełniające,Wieszaki wolnostojące,Arizona,2025,-4
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2025,0
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Kusch+Co,Softseating,Softseating,Fotele,Lupino,2025,69
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,'@-Motion,2024,8
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Akord,2025,6
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Intrata,2024,4
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Navigo,2024,3
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Taktik,2024,22
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Fondo,2025,31
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na płozie,Fondo,2025,19
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na płozie,SO-one,2025,250
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Nowy Styl,Meble,Stoły i stoliki,Stoliki,Tilkka,2025,7
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Nowy Styl,Meble,Stoły i stoliki,Stoły do spotkań (nieskładane),MeeThink,2025,10
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Nowy Styl,Softseating,Softseating,Fotele,Hello!,2024,25
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Nowy Styl,Softseating,Softseating,Pufy i pufy modułowe,Tri.ply,2025,12
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Pozostałe,Pozostałe,Komponenty i materiały,Kółka i stopki,Multiline komponenty,2024,-1
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Bravo,2024,1
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,I-line,2024,1
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,I-line,2025,30
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Offix,2024,9
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Prestige,2024,52
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,W03,2025,-9
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Beta,2024,0
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Iso,2024,1
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Iso,2025,28
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Salsa,2024,48
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na płozie,Rumba,2024,7
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na płozie,Sylwia S,2025,16
NS PL Dealer,PATMAR WOJCIECH STANISŁAW MARCINIAK,PL8581497666,Sohos by Nowy Styl,Meble,Stoły i stoliki,Podstawy do stołów i stolików,Lena,2025,14
NS PL Dealer,PAULINA CHUDYBA,PL6842200151,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Souly,2024,0
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2024,0
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Intrata,2024,4
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Intrata,2025,115
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Navigo,2024,42
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Navigo,2025,76
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Taktik,2024,25
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Taktik,2025,55
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Viden,2024,3
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Calado,2025,9
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Fano,2024,2
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Intrata,2024,1
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Intrata,2025,29
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na płozie,Vesta New,2024,4
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na płozie,Vesta New,2025,44
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,Nowy Styl,Krzesła,Ławki i taborety,Krzesła ramowe barowe i hockery,Evora,2025,21
NS PL Dealer,PAWEŁ GAJEWSKI WINNER - MEBLE BIUROWE - WNĘTRZA,PL7531009925,Nowy Styl,Softseating,Softseating,Fotele,Athena,2025,16
